qual	method	off	on
75	bis2	0.0983901443325	0.730518054645
75	real_R1.trim	0.0	0.0
75	bsmap	0.0916778057713	0.689502152483
75	bsmooth	0.0	0.0
76	bwa	0.0	0.0
76	gsnap	0.0	0.0
76	last	0.0831591473055	0.727300627663
76	bis1	0.0823214523579	0.649470005408
76	bis2	0.0983901443325	0.730518054645
76	real_R1.trim	0.0	0.0
76	bsmap	0.0916778057713	0.689502152483
76	bsmooth	0.0	0.0
77	bwa	0.0	0.0
77	gsnap	0.0	0.0
77	last	0.0830141255087	0.727062303401
77	bis1	0.0823214523579	0.649470005408
77	bis2	0.0983901443325	0.730518054645
77	real_R1.trim	0.0	0.0
77	bsmap	0.0916778057713	0.689502152483
77	bsmooth	0.0	0.0
78	bwa	0.0	0.0
78	gsnap	0.0	0.0
78	last	0.0827820313	0.726724347731
78	bis1	0.0823214523579	0.649470005408
78	bis2	0.0983901443325	0.730518054645
78	real_R1.trim	0.0	0.0
78	bsmap	0.0916778057713	0.689502152483
78	bsmooth	0.0	0.0
79	bwa	0.0	0.0
79	gsnap	0.0	0.0
79	last	0.0826029419894	0.726437765278
79	bis1	0.0823214523579	0.649470005408
79	bis2	0.0983901443325	0.730518054645
79	real_R1.trim	0.0	0.0
79	bsmap	0.0916778057713	0.689502152483
79	bsmooth	0.0	0.0
80	bwa	0.0	0.0
80	gsnap	0.0	0.0
80	last	0.0824616780026	0.726202308818
80	bis1	0.0823214523579	0.649470005408
80	bis2	0.0983901443325	0.730518054645
80	real_R1.trim	0.0	0.0
80	bsmap	0.0916778057713	0.689502152483
80	bsmooth	0.0	0.0
81	bwa	0.0	0.0
81	gsnap	0.0	0.0
81	last	0.0822358632921	0.725858815323
81	bis1	0.0823214523579	0.649470005408
81	bis2	0.0983901443325	0.730518054645
81	real_R1.trim	0.0	0.0
81	bsmap	0.0916778057713	0.689502152483
81	bsmooth	0.0	0.0
82	bwa	0.0	0.0
82	gsnap	0.0	0.0
82	last	0.082030815426	0.725550477128
82	bis1	0.0823214523579	0.649470005408
82	bis2	0.0983901443325	0.730518054645
82	real_R1.trim	0.0	0.0
82	bsmap	0.0916778057713	0.689502152483
82	bsmooth	0.0	0.0
83	bwa	0.0	0.0
83	gsnap	0.0	0.0
83	last	0.0818523688987	0.725287133763
83	bis1	0.0823214523579	0.649470005408
83	bis2	0.0983901443325	0.730518054645
